host_id,bairro_group,price,minimo_noites,numero_de_reviews,latitude,longitude,reviews_por_mes,disponibilidade_365,Entire home/apt,Private room,Shared room
116599,Brooklyn,130.0,5,0,40.68613,-73.96536,,365,1,0,0
209460,Brooklyn,90.0,3,218,40.68048,-73.94911,2.26,324,1,0,0
25183,Brooklyn,120.0,2,75,40.68314,-73.93963,0.76,237,1,0,0
35375,Queens,80.0,1,42,40.75961,-73.91117,1.21,365,0,1,0
503800,Brooklyn,100.0,90,0,40.67473,-73.94494,,365,1,0,0
478395,Brooklyn,175.0,2,370,40.69305,-73.93185,3.74,204,1,0,0
473113,Brooklyn,120.0,5,104,40.67174,-73.95663,1.04,272,1,0,0
509341,Brooklyn,140.0,7,13,40.71055,-73.95098,0.13,0,1,0,0
509918,Brooklyn,200.0,5,4,40.69465,-73.95458,0.07,9,1,0,0
116599,Brooklyn,165.0,4,11,40.68413,-73.96542,0.11,365,0,1,0
31374,Manhattan,125.0,4,1,40.73877,-73.97707,0.01,181,1,0,0
520279,Manhattan,130.0,30,19,40.74893,-73.99544,0.19,189,1,0,0
522065,Manhattan,65.0,7,131,40.79406,-73.94102,1.31,0,0,0,1
522164,Brooklyn,123.0,30,15,40.68795,-73.97332,0.15,189,1,0,0
523218,Manhattan,67.0,2,136,40.85295,-73.93361,1.37,296,0,1,0
526653,Queens,50.0,1,43,40.72413,-73.76133,0.45,88,0,1,0
526805,Brooklyn,130.0,7,98,40.66918,-73.99187,0.99,35,1,0,0
530032,Brooklyn,100.0,3,31,40.71125,-73.95613,0.31,0,0,1,0
178043,Manhattan,212.0,21,45,40.78558,-73.9696,0.46,35,1,0,0
465278,Brooklyn,190.0,3,124,40.71577,-73.96053,1.76,359,1,0,0
417504,Brooklyn,199.66666666666666,3,9,40.73861,-73.95485,0.09,60,0,1,0
251176,Manhattan,249.0,5,166,40.72577,-73.98745,1.68,365,1,0,0
547386,Queens,70.0,27,13,40.58615,-73.81245,0.13,335,0,1,0
322716,Brooklyn,100.0,30,15,40.67086,-73.94872,0.16,282,1,0,0
551055,Manhattan,60.0,3,380,40.82773,-73.95231,3.83,247,0,1,0
552679,Brooklyn,135.0,2,86,40.68505,-73.95684,0.87,102,1,0,0
306739,Brooklyn,175.0,3,248,40.72911,-73.95493,2.53,274,1,0,0
3088389,Manhattan,120.0,5,49,40.77944,-73.98567,0.56,201,1,0,0
568568,Manhattan,169.0,18,54,40.74503,-73.98876,0.57,98,1,0,0
572527,Brooklyn,165.0,7,3,40.67539,-73.96093,0.03,157,1,0,0
573316,Manhattan,90.0,1,1,40.8054,-73.95189,0.02,0,0,1,0
571952,Manhattan,225.0,2,56,40.78491,-73.9508,0.57,312,1,0,0
181376,Brooklyn,95.0,2,163,40.69088,-73.97307,1.66,331,0,1,0
314582,Brooklyn,55.0,2,247,40.67555,-73.95057,2.51,275,0,1,0
275582,Manhattan,85.0,10,116,40.75835,-73.99193,1.17,174,0,1,0
579495,Brooklyn,199.0,14,27,40.66527,-73.9886,0.28,223,1,0,0
314941,Manhattan,211.0,1,52,40.71895,-73.99434,0.6,361,1,0,0
582598,Manhattan,145.0,6,39,40.75579,-73.96699,0.4,0,1,0,0
567187,Manhattan,65.0,14,35,40.82399,-73.95328,0.35,283,0,1,0
127772,Manhattan,99.0,1,320,40.81822,-73.94095,3.23,220,1,0,0
585166,Queens,110.0,4,30,40.76434,-73.92132,0.32,363,1,0,0
209460,Brooklyn,80.0,3,225,40.67705,-73.94925,2.27,315,1,0,0
593115,Brooklyn,150.0,30,95,40.69263,-73.99438,0.96,281,1,0,0
2248897,Brooklyn,110.0,4,70,40.68448,-73.92747,0.75,283,1,0,0
585458,Manhattan,290.0,2,35,40.74412,-74.00208,0.36,20,0,1,0
599354,Manhattan,87.0,2,0,40.73067,-73.98702,,0,0,1,0
138069,Brooklyn,190.0,4,50,40.70665,-73.94061,0.51,331,1,0,0
262812,Brooklyn,200.0,2,29,40.72063,-73.95952,0.31,36,1,0,0
611716,Brooklyn,165.0,2,23,40.67644,-73.98082,0.23,7,1,0,0
617990,Manhattan,110.0,2,142,40.80481,-73.94794,1.44,301,1,0,0
622460,Manhattan,197.5,2,70,40.72533,-73.99143,0.73,170,1,0,0
622855,Brooklyn,99.0,2,38,40.68569,-73.93038,0.54,307,0,1,0
308652,Brooklyn,39.0,1,82,40.64302,-73.97255,0.94,365,0,1,0
627217,Manhattan,189.0,2,403,40.72939,-73.98857,4.1,201,1,0,0
620288,Manhattan,85.0,1,3,40.79918,-73.96607,0.03,0,0,1,0
23276,Brooklyn,260.0,30,3,40.66862,-73.9926,0.03,316,1,0,0
256161,Manhattan,122.0,1,116,40.81333,-73.94453,1.18,271,1,0,0
275563,Brooklyn,165.0,2,175,40.72473,-73.95199,1.79,139,1,0,0
85330,Queens,97.0,3,28,40.70925,-73.85262,1.21,209,1,0,0
651390,Manhattan,170.0,4,24,40.73215,-74.00922,0.25,0,1,0,0
507186,Brooklyn,125.0,2,15,40.71109,-73.94332,0.15,0,1,0,0
653405,Manhattan,130.0,4,105,40.7463,-73.97926,1.07,193,0,1,0
652842,Brooklyn,225.0,10,22,40.71823,-73.95849,0.38,52,1,0,0
663764,Brooklyn,50.0,2,263,40.651,-73.94886,2.69,136,0,1,0
663879,Brooklyn,170.0,3,86,40.68626,-73.97598,0.91,286,1,0,0
665013,Manhattan,132.0,4,10,40.74488,-74.001,0.1,0,1,0,0
663384,Brooklyn,250.0,7,18,40.67632,-73.97616,0.21,18,1,0,0
674970,Brooklyn,141.0,5,8,40.72212,-73.94254,0.21,9,1,0,0
680818,Brooklyn,64.0,20,70,40.67456,-73.95151,0.73,3,1,0,0
622866,Brooklyn,249.0,3,150,40.71363,-73.96019,1.55,277,1,0,0
683975,Brooklyn,79.0,2,115,40.6755,-73.95878,1.18,0,0,1,0
686147,Manhattan,185.0,2,69,40.72274,-73.97581,0.71,233,1,0,0
686768,Brooklyn,120.0,3,232,40.6858,-73.9828,2.41,221,1,0,0
689661,Manhattan,125.0,3,18,40.72255,-73.99346,0.21,0,1,0,0
630453,Manhattan,175.0,3,68,40.72094,-73.99706,0.69,277,1,0,0
277747,Manhattan,150.0,4,22,40.72485,-73.97813,0.23,0,1,0,0
616825,Manhattan,259.0,8,17,40.80473,-73.9532,0.17,343,1,0,0
299755,Manhattan,96.0,1,34,40.72217,-73.98419,0.58,0,0,1,0
404424,Brooklyn,145.0,7,8,40.71943,-73.9565,0.08,0,1,0,0
703156,Manhattan,200.0,4,0,40.74249,-74.00329,,0,1,0,0
706418,Manhattan,95.0,5,2,40.79264,-73.97294,0.08,0,1,0,0
709434,Brooklyn,250.0,4,52,40.65749,-73.97675,0.72,188,1,0,0
709334,Manhattan,295.0,2,74,40.80474,-73.94688,0.76,264,1,0,0
715807,Manhattan,175.0,3,18,40.72831,-74.00177,0.19,0,1,0,0
716064,Brooklyn,225.5,2,72,40.71541,-73.94144,0.86,331,1,0,0
718349,Manhattan,165.0,2,191,40.79765,-73.96245,2.18,236,1,0,0
720320,Manhattan,250.0,4,0,40.78508,-73.95332,,0,1,0,0
716306,Bronx,77.0,1,197,40.89747,-73.8639,2.49,309,1,0,0
726333,Manhattan,250.0,4,19,40.72008,-73.98404,0.2,0,1,0,0
722320,Queens,129.0,1,414,40.75725,-73.91098,4.34,245,1,0,0
216191,Brooklyn,98.0,2,8,40.7102,-73.94495,0.09,0,0,1,0
731855,Brooklyn,150.0,2,0,40.67359,-73.97904,,8,1,0,0
731904,Manhattan,95.0,7,25,40.72674,-73.9782,0.3,359,0,1,0
256161,Manhattan,55.0,3,119,40.81156,-73.94571,1.22,333,0,1,0
732535,Manhattan,300.0,2,203,40.80497,-73.95016,2.14,258,1,0,0
733894,Queens,42.0,40,53,40.7385,-73.91806,0.55,236,0,1,0
737585,Brooklyn,125.0,2,104,40.72937,-73.95671,1.09,22,1,0,0
739499,Manhattan,175.0,3,175,40.72587,-73.98438,1.8,236,0,1,0
745069,Manhattan,75.0,3,38,40.82426,-73.9463,0.42,365,0,1,0
656841,Brooklyn,255.0,45,39,40.71624,-73.96272,0.5,89,1,0,0
757166,Brooklyn,72.0,31,88,40.68101,-73.94081,0.91,164,1,0,0
758441,Brooklyn,165.0,1,27,40.68669,-73.91989,0.28,311,0,1,0
573065,Brooklyn,165.0,5,117,40.71534,-73.95914,1.28,23,1,0,0
759583,Brooklyn,75.0,3,43,40.68288,-73.96024,0.44,365,0,1,0
762563,Brooklyn,130.0,5,4,40.72489,-73.95494,0.05,0,1,0,0
465589,Brooklyn,139.0,2,385,40.70867,-73.94284,4.0,222,1,0,0
54275,Brooklyn,88.0,1,64,40.67963,-73.93908,0.68,238,0,1,0
54275,Brooklyn,80.0,1,39,40.6798,-73.93908,0.41,218,0,1,0
759883,Manhattan,150.0,2,37,40.74346,-73.99882,1.79,0,0,1,0
769247,Manhattan,200.0,3,10,40.77724,-73.98109,0.12,0,1,0,0
770831,Manhattan,200.0,2,103,40.72972,-73.97995,1.08,235,1,0,0
733894,Queens,42.0,40,41,40.74102,-73.91681,0.43,246,0,1,0
772300,Brooklyn,90.0,6,3,40.71309,-73.94128,0.03,0,0,1,0
1856604,Manhattan,295.0,3,227,40.83096,-73.94633,2.33,247,1,0,0
776490,Brooklyn,90.0,5,37,40.71323,-73.95745,0.79,15,1,0,0
776645,Brooklyn,130.0,2,29,40.67212,-73.9506,0.35,119,1,0,0
242506,Brooklyn,89.0,3,205,40.71023,-73.96665,2.31,0,0,1,0
781647,Manhattan,198.0,5,42,40.80523,-73.95139,0.44,234,1,0,0
627217,Manhattan,99.0,2,280,40.72636,-73.98917,2.92,257,1,0,0
32169,Brooklyn,46.0,4,86,40.72185,-73.93956,0.89,350,0,1,0
69439,Manhattan,140.0,2,54,40.72351,-73.99683,0.56,221,0,1,0
787273,Brooklyn,71.42857142857143,7,7,40.6809,-73.99233,0.07,0,1,0,0
867225,Manhattan,75.0,5,57,40.80525,-73.95916,0.59,201,0,1,0
733894,Queens,33.0,44,31,40.74,-73.91901,0.32,161,0,1,0
791287,Manhattan,250.0,31,188,40.80006,-73.96049,1.94,259,1,0,0
792159,Brooklyn,60.0,3,480,40.70283,-73.92131,6.7,0,0,1,0
793620,Manhattan,75.0,2,34,40.84468,-73.94303,0.35,222,0,1,0
795640,Brooklyn,70.0,5,6,40.68252,-73.99619,0.06,0,1,0,0
306605,Manhattan,205.0,9,3,40.74342,-73.99483,0.04,76,1,0,0
795889,Brooklyn,219.0,5,2,40.67853,-73.98089,0.03,0,1,0,0
22486,Brooklyn,60.0,1,20,40.6788,-73.97643,0.21,258,0,1,0
789257,Manhattan,185.0,2,129,40.77886,-73.98042,1.33,14,1,0,0
800982,Manhattan,190.0,3,147,40.72578,-73.97879,1.6,27,1,0,0
720558,Brooklyn,105.0,28,101,40.66085,-73.98537,1.06,167,1,0,0
803086,Manhattan,250.0,2,11,40.80113,-73.94503,0.12,68,1,0,0
747698,Manhattan,175.0,65,11,40.78569,-73.97581,0.12,358,1,0,0
805344,Manhattan,65.0,2,41,40.82411,-73.94934,0.43,59,0,1,0
806112,Brooklyn,75.0,2,87,40.68131,-73.95332,1.09,0,1,0,0
806214,Bronx,37.0,4,117,40.85811,-73.90675,1.21,232,0,1,0
806774,Brooklyn,85.0,2,86,40.70667,-73.96524,0.89,15,1,0,0
807642,Brooklyn,106.0,7,0,40.60452,-73.97103,,0,1,0,0
812814,Manhattan,79.0,2,15,40.7932,-73.94007,0.16,0,1,0,0
67778,Brooklyn,85.0,2,35,40.68768,-73.97611,0.55,161,0,1,0
803086,Manhattan,170.0,2,17,40.80224,-73.94558,0.18,88,0,1,0
302772,Manhattan,115.0,3,3,40.71473,-73.98842,0.04,337,0,1,0
781647,Manhattan,89.0,5,43,40.80518,-73.95359,0.47,247,0,1,0
826192,Manhattan,49.0,3,168,40.80827,-73.95329,4.6,248,0,0,1
826459,Brooklyn,91.0,3,241,40.72901,-73.95812,2.49,287,0,1,0
829652,Manhattan,200.0,2,105,40.73476,-73.98452,1.13,304,1,0,0
833926,Brooklyn,150.0,2,11,40.69055,-73.92357,0.46,0,1,0,0
836168,Manhattan,66.66666666666667,30,30,40.7735,-73.98697,0.33,0,1,0,0
842125,Brooklyn,97.0,3,31,40.67505,-73.95969,0.32,193,1,0,0
844862,Manhattan,100.0,4,49,40.72974,-73.98201,0.51,43,0,1,0
846309,Brooklyn,179.0,4,23,40.70925,-73.95425,0.24,25,1,0,0
848748,Brooklyn,250.0,2,20,40.72315,-73.95226,0.21,127,1,0,0
848960,Manhattan,42.9,10,18,40.73939,-73.99612,0.9,0,1,0,0
849492,Manhattan,189.0,6,90,40.74112,-73.97686,0.95,303,1,0,0
21475,Manhattan,120.0,2,99,40.72019,-73.98217,1.04,345,0,1,0
314941,Manhattan,300.0,1,6,40.72133,-73.99666,0.06,115,1,0,0
864735,Queens,107.0,30,21,40.75744,-73.92163,0.22,200,1,0,0
864735,Queens,95.0,30,24,40.75695,-73.9202,0.26,271,1,0,0
872121,Manhattan,199.0,2,111,40.8296,-73.94651,1.17,12,1,0,0
39260,Manhattan,120.0,2,86,40.79056,-73.9468,0.91,268,1,0,0
872805,Manhattan,199.0,15,66,40.73631,-73.99977,0.69,89,1,0,0
873273,Bronx,125.0,2,271,40.86466,-73.85709,2.84,347,1,0,0
876054,Brooklyn,70.0,2,227,40.71312,-73.96199,2.4,37,0,1,0
889106,Brooklyn,75.0,4,80,40.71297,-73.94336,1.55,0,0,1,0
871727,Manhattan,100.0,30,5,40.73712,-74.00166,0.07,359,0,1,0
279078,Brooklyn,99.0,2,187,40.69242,-73.95097,1.97,287,1,0,0
904833,Manhattan,250.0,1,2,40.73862,-73.99758,0.02,0,1,0,0
906200,Brooklyn,58.333333333333336,6,1,40.7158,-73.95803,0.02,233,1,0,0
909146,Brooklyn,170.0,3,67,40.68262,-73.97299,0.7,129,1,0,0
909234,Manhattan,165.0,1,63,40.73217,-73.98801,0.68,0,1,0,0
179020,Manhattan,99.0,1,89,40.76311,-73.99388,1.0,353,0,1,0
912541,Manhattan,255.0,4,1,40.74695,-74.00454,0.02,365,0,1,0
489400,Brooklyn,169.0,3,177,40.67497,-73.87305,1.86,297,1,0,0
915640,Brooklyn,99.0,4,90,40.66788,-73.94813,0.94,56,1,0,0
918866,Manhattan,169.0,7,39,40.76684,-73.95944,0.41,44,1,0,0
920542,Brooklyn,160.0,3,42,40.68967,-73.95445,0.44,355,1,0,0
922922,Brooklyn,215.0,3,33,40.67946,-73.96501,0.35,156,1,0,0
874471,Brooklyn,130.0,3,179,40.66944,-73.98083,2.02,273,1,0,0
923915,Manhattan,110.0,3,81,40.72566,-73.97748,0.85,274,0,1,0
936114,Manhattan,150.0,28,43,40.7709,-73.99181,0.45,258,0,1,0
302936,Brooklyn,65.0,30,52,40.71943,-73.95958,0.54,276,0,1,0
938056,Queens,75.0,2,160,40.74249,-73.92466,1.68,65,0,1,0
48599,Manhattan,149.0,6,23,40.74033,-74.00024,0.27,0,1,0,0
936830,Manhattan,89.0,6,35,40.7969,-73.96128,0.37,180,0,1,0
940724,Manhattan,50.0,1,225,40.83403,-73.94553,2.35,343,0,1,0
949221,Brooklyn,43.0,1,401,40.65513,-73.95641,6.62,43,0,1,0
949221,Brooklyn,42.0,1,72,40.65589,-73.95539,0.84,96,0,1,0
304493,Brooklyn,85.0,1,46,40.70275,-73.94501,0.97,59,0,1,0
953279,Brooklyn,139.0,3,83,40.68897,-73.93569,1.19,255,1,0,0
611716,Brooklyn,105.0,1,211,40.67617,-73.98136,2.21,252,0,1,0
953565,Brooklyn,265.0,5,15,40.67595,-73.98053,0.16,0,1,0,0
960836,Manhattan,149.0,1,122,40.76415,-73.99067,1.29,20,1,0,0
964482,Manhattan,68.0,2,295,40.83127,-73.94718,3.9,188,0,1,0
289135,Brooklyn,99.0,3,207,40.68497,-73.95592,2.18,304,1,0,0
971075,Manhattan,75.0,3,50,40.82922,-73.94174,0.65,38,0,1,0
973438,Brooklyn,100.0,2,273,40.71137,-73.94362,2.85,254,0,1,0
933378,Manhattan,90.0,1,0,40.76739,-73.9557,,0,0,0,1
568325,Manhattan,160.0,30,25,40.73089,-73.98195,0.26,46,1,0,0
988350,Brooklyn,190.0,4,105,40.6755,-73.97859,1.62,328,1,0,0
918087,Brooklyn,67.0,4,72,40.68812,-73.94934,0.76,0,0,1,0
1000477,Manhattan,190.0,1,8,40.7694,-73.9572,0.08,0,1,0,0
51038,Brooklyn,248.0,2,58,40.68634,-73.96161,0.61,199,1,0,0
903686,Brooklyn,100.0,6,8,40.7093,-73.9497,0.09,249,0,1,0
464506,Manhattan,95.0,3,172,40.713,-73.99752,1.84,64,0,1,0
1007558,Manhattan,150.0,1,330,40.75895,-73.9883,7.14,111,0,1,0
1010242,Brooklyn,145.0,3,123,40.68186,-73.94113,1.29,287,1,0,0
1011426,Brooklyn,41.0,2,55,40.68364,-73.91076,0.59,286,0,1,0
1012691,Brooklyn,120.0,4,87,40.71893,-73.9428,0.99,263,1,0,0
12221,Bronx,50.0,3,258,40.82802,-73.92039,2.7,276,0,1,0
1014639,Brooklyn,157.0,2,4,40.68765,-73.97073,0.18,0,1,0,0
1017473,Brooklyn,195.0,14,31,40.71413,-73.96596,0.33,263,1,0,0
1018472,Brooklyn,70.0,4,128,40.58422,-73.94079,1.34,90,1,0,0
1024355,Brooklyn,185.0,3,14,40.71973,-73.95582,0.15,0,1,0,0
1029021,Brooklyn,145.0,3,30,40.69025,-73.93323,0.32,11,1,0,0
1031148,Queens,50.0,28,258,40.73826,-73.92458,2.9,287,0,1,0
306739,Brooklyn,185.0,3,228,40.73049,-73.96115,2.39,1,1,0,0
272730,Manhattan,250.0,1,60,40.72956,-73.97903,0.65,0,1,0,0
666271,Manhattan,80.0,90,9,40.73854,-74.00821,0.2,338,0,1,0
1094178,Manhattan,230.0,2,179,40.75877,-73.98863,1.88,44,1,0,0
1096084,Brooklyn,100.0,7,9,40.67688,-73.9859,0.1,0,1,0,0
293130,Brooklyn,40.0,1,1,40.70051,-73.92204,0.37,5,0,1,0
800223,Manhattan,200.0,30,25,40.71712,-73.98898,0.49,0,0,1,0
1109658,Staten Island,80.0,2,2,40.60742,-74.14388,0.05,158,0,1,0
1112560,Brooklyn,79.0,3,152,40.68741,-73.95741,1.6,192,0,1,0
864735,Queens,95.0,30,24,40.75627,-73.9211,0.25,358,1,0,0
1114587,Manhattan,300.0,2,45,40.79816,-73.9619,0.47,31,1,0,0
1121193,Brooklyn,100.0,30,7,40.61927,-74.0307,0.08,241,1,0,0
1129218,Manhattan,80.0,7,19,40.8078,-73.95208,0.35,285,0,1,0
447754,Brooklyn,110.0,1,24,40.61922,-73.99399,0.26,183,1,0,0
759583,Brooklyn,172.0,4,8,40.68275,-73.96148,0.09,189,1,0,0
1138692,Manhattan,199.0,1,29,40.71813,-73.98416,0.31,162,1,0,0
1138692,Manhattan,199.0,1,14,40.71892,-73.98401,0.15,158,1,0,0
1139574,Manhattan,100.0,1,33,40.816,-73.95545,0.38,84,0,1,0
921500,Manhattan,55.0,4,99,40.82748,-73.95153,1.04,260,0,1,0
918087,Brooklyn,75.0,3,59,40.68634,-73.95088,0.62,0,0,1,0
1144415,Manhattan,146.0,3,142,40.72229,-73.97901,1.5,166,1,0,0
846050,Manhattan,250.0,2,0,40.72956,-73.99287,,0,0,1,0
1146744,Brooklyn,116.0,29,22,40.72595,-73.95298,0.23,335,1,0,0
4887492,Manhattan,150.0,3,82,40.71193,-74.00817,0.87,90,0,1,0
22486,Brooklyn,120.0,2,23,40.68012,-73.97847,0.24,342,0,1,0
1153993,Manhattan,199.0,4,32,40.74233,-73.99865,0.34,28,1,0,0
1164642,Brooklyn,150.0,5,24,40.67424,-73.96665,0.25,363,1,0,0
1165231,Manhattan,69.0,1,59,40.80486,-73.95298,0.63,86,0,1,0
1165231,Manhattan,300.0,55,6,40.80307,-73.95048,0.08,83,0,1,0
991380,Brooklyn,230.0,4,18,40.68653,-73.98562,0.21,0,1,0,0
1173599,Manhattan,125.0,4,3,40.74267,-73.98569,0.03,0,1,0,0
1112560,Brooklyn,79.0,3,115,40.68749,-73.95494,1.21,264,0,1,0
663879,Brooklyn,130.0,3,154,40.68645,-73.97538,1.63,305,0,1,0
1177497,Brooklyn,239.0,1,164,40.68999,-73.96711,1.73,356,0,1,0
1177947,Staten Island,75.0,6,76,40.61077,-74.06824,0.8,278,1,0,0
815977,Brooklyn,220.0,3,116,40.71126,-73.94576,1.23,135,1,0,0
209460,Brooklyn,80.0,3,234,40.67855,-73.94949,2.47,308,1,0,0
1187935,Manhattan,288.0,2,120,40.72416,-73.9853,1.27,229,1,0,0
1191142,Brooklyn,135.0,4,82,40.68516,-73.92521,0.87,273,1,0,0
1192424,Manhattan,225.0,3,13,40.73507,-74.00048,0.15,83,1,0,0
1192610,Manhattan,110.0,30,59,40.71611,-73.99828,0.64,281,0,1,0
1194377,Brooklyn,100.0,7,63,40.67964,-73.93946,1.87,321,1,0,0
1190088,Manhattan,130.0,2,52,40.76189,-73.99,0.55,303,0,1,0
1097545,Manhattan,89.0,1,278,40.72645,-73.98035,2.95,192,0,1,0
507304,Brooklyn,200.0,5,1,40.66293,-73.99833,0.01,0,1,0,0
1203500,Brooklyn,80.0,2,35,40.69046,-73.95167,0.4,36,1,0,0
12221,Bronx,50.0,5,235,40.83001,-73.92158,2.49,271,0,1,0
292204,Manhattan,135.0,28,115,40.79239,-73.94535,1.21,341,1,0,0
1207399,Manhattan,90.0,1,109,40.72709,-73.98274,1.15,333,0,1,0
1184442,Manhattan,270.0,5,1,40.72599,-74.00168,0.01,210,0,1,0
1217241,Brooklyn,110.0,3,305,40.68309,-73.94219,3.24,231,1,0,0
763420,Manhattan,145.0,1,102,40.79442,-73.93433,1.52,308,1,0,0
1220414,Manhattan,179.0,30,83,40.76166,-73.99675,0.88,292,1,0,0
1012895,Queens,55.0,1,19,40.70163,-73.90867,0.25,311,0,1,0
1223568,Manhattan,110.0,2,61,40.75575,-73.96842,0.65,264,0,1,0
902054,Manhattan,65.0,5,89,40.80903,-73.94197,0.94,153,1,0,0
1229984,Queens,75.0,30,65,40.74581,-73.95295,0.74,219,0,1,0
1234405,Brooklyn,300.0,1,40,40.66414,-73.98574,0.44,0,1,0,0
83257,Manhattan,130.0,30,80,40.74,-74.00381,0.86,332,0,1,0
1236070,Manhattan,190.0,30,136,40.75348,-73.97065,1.45,120,1,0,0
1236817,Manhattan,200.0,3,100,40.72066,-73.98506,1.06,191,1,0,0
1240820,Brooklyn,180.0,2,125,40.71746,-73.95497,1.36,248,1,0,0
4166168,Brooklyn,70.0,5,40,40.70257,-73.9847,0.5,67,1,0,0
1151987,Manhattan,160.0,4,0,40.72264,-73.9837,,0,1,0,0
1146958,Manhattan,195.0,30,139,40.73833,-73.98186,1.59,325,1,0,0
1243192,Manhattan,241.0,30,0,40.73268,-73.99255,,249,1,0,0
65064,Manhattan,300.0,7,2,40.71892,-73.99628,0.03,0,1,0,0
1256874,Queens,75.0,28,49,40.77679,-73.91687,0.53,313,1,0,0
1257309,Manhattan,100.0,5,8,40.71693,-73.98948,0.11,0,1,0,0
136962,Brooklyn,85.0,5,124,40.68501,-73.97019,1.32,69,0,1,0
1258363,Brooklyn,80.0,21,5,40.66068,-73.96003,0.12,0,1,0,0
1263176,Brooklyn,55.0,1,147,40.67722,-73.96542,1.57,293,0,1,0
1264655,Brooklyn,110.0,6,8,40.69221,-73.95866,0.33,4,1,0,0
1269455,Manhattan,200.0,2,37,40.72969,-74.00635,0.39,257,1,0,0
1177497,Brooklyn,279.0,1,120,40.6893,-73.96602,1.28,362,0,1,0
1273825,Brooklyn,137.0,1,24,40.70832,-73.94157,0.29,0,1,0,0
1276497,Brooklyn,280.0,3,5,40.68016,-73.94878,0.05,365,1,0,0
288711,Brooklyn,199.0,30,242,40.70875,-73.95508,2.59,102,1,0,0
714200,Manhattan,71.0,4,229,40.85888,-73.92886,2.45,26,0,1,0
1260921,Bronx,42.0,2,108,40.8679,-73.90023,1.36,302,0,1,0
1288460,Brooklyn,180.0,2,181,40.6889,-73.95383,1.92,280,1,0,0
825022,Manhattan,226.0,5,34,40.75127,-73.99637,0.39,302,1,0,0
283604,Brooklyn,85.0,3,5,40.67607,-73.94421,0.05,281,0,1,0
1292250,Manhattan,135.0,1,5,40.73834,-73.9823,0.06,0,1,0,0
3647,Queens,79.0,4,60,40.7347,-73.88066,0.64,297,1,0,0
936630,Manhattan,154.0,1,238,40.71876,-73.98851,2.59,246,1,0,0
417504,Brooklyn,199.0,3,34,40.73787,-73.95385,0.37,60,1,0,0
605463,Manhattan,233.33333333333334,3,131,40.73066,-74.00287,1.4,296,1,0,0
1306587,Manhattan,246.0,4,6,40.73291,-74.00059,0.16,0,1,0,0
1307773,Manhattan,125.0,60,4,40.85099,-73.92822,0.06,364,0,1,0
758441,Brooklyn,100.0,1,7,40.68707,-73.91918,0.08,281,0,1,0
1311398,Brooklyn,295.0,5,125,40.7184,-73.96019,3.04,0,1,0,0
945499,Brooklyn,150.0,3,0,40.67495,-73.95563,,0,0,1,0
1311870,Manhattan,119.0,1,49,40.71582,-73.99902,0.58,0,1,0,0
1313306,Manhattan,125.0,1,11,40.81068,-73.94288,0.12,365,0,1,0
1313306,Manhattan,80.0,5,0,40.81122,-73.94279,,365,1,0,0
1314834,Manhattan,283.3333333333333,3,107,40.73129,-73.99944,1.15,249,1,0,0
1278802,Brooklyn,129.0,2,241,40.71628,-73.95737,2.6,303,0,1,0
1317343,Manhattan,140.0,1,176,40.78558,-73.9726,1.89,300,0,1,0
297769,Manhattan,115.0,4,151,40.7146,-73.991,1.63,323,0,1,0
1325961,Manhattan,200.0,3,49,40.79493,-73.94462,0.53,0,1,0,0
552343,Brooklyn,96.0,120,13,40.6623,-73.99049,0.14,204,1,0,0
417504,Brooklyn,199.0,3,33,40.73693,-73.95284,0.47,60,1,0,0
417504,Brooklyn,199.0,3,24,40.73641,-73.9533,0.32,84,1,0,0
1331493,Brooklyn,69.0,1,2,40.58147,-73.96726,0.04,303,0,1,0
1331850,Manhattan,185.0,2,16,40.79771,-73.96323,0.23,261,1,0,0
1332108,Manhattan,81.0,2,72,40.81512,-73.94692,0.77,0,0,1,0
417504,Brooklyn,199.0,3,30,40.73693,-73.95316,0.32,56,1,0,0
417504,Brooklyn,116.33333333333333,3,8,40.73674,-73.95247,0.09,58,0,1,0
417504,Brooklyn,299.0,3,6,40.73714,-73.95296,0.1,60,0,1,0
1267021,Queens,54.0,5,56,40.74965,-73.89344,0.66,365,0,1,0
417504,Brooklyn,199.66666666666666,3,7,40.73793,-73.95316,0.08,60,0,1,0
1336542,Brooklyn,110.0,1,2,40.68197,-73.96549,0.03,0,1,0,0
1340007,Brooklyn,220.0,2,178,40.70271,-73.91566,2.69,297,1,0,0
1302029,Brooklyn,89.0,30,30,40.7116,-73.9529,0.8,91,0,1,0
1343630,Brooklyn,170.0,2,190,40.69241,-73.94885,2.04,315,1,0,0
506779,Manhattan,70.71428571428571,7,25,40.72004,-73.99424,0.27,338,1,0,0
1346437,Queens,80.0,10,81,40.74511,-73.92398,0.98,40,1,0,0
1347034,Manhattan,190.0,2,7,40.74599,-74.00253,0.08,361,1,0,0
1348494,Brooklyn,98.0,4,216,40.68946,-73.99385,2.31,288,0,1,0
315401,Brooklyn,125.0,30,31,40.68226,-73.95473,0.33,218,1,0,0
1123923,Brooklyn,48.0,90,53,40.67855,-73.8896,0.57,1,0,1,0
1356046,Brooklyn,64.0,3,247,40.71408,-73.9489,2.65,117,0,1,0
1358312,Brooklyn,154.0,3,233,40.68618,-73.96144,2.5,0,1,0,0
1354758,Brooklyn,139.0,3,135,40.67379,-73.98454,1.45,204,1,0,0
